objname,z,n,t,GALEX_NUV,WISE_3.4,SPIRE_250,u-r,r-J,type
136243,0.05,0.836,Sab-Scd,-999000.0,0.16716769999999997,0.54092397,1.6449243560688984,0.38200655062541244,1.0
136263,0.047,1.3074,Sab-Scd,-999000.0,5.5472758,278.77864,2.4422279351293383,1.3108625437920125,1.0
136400,0.0064,-9999.0,Sab-Scd,0.10432382,0.10560463,8.767602,0.704126607472773,0.10618402764789892,1.0
136626,0.0458,1.0954,Sab-Scd,0.0937405,0.9321981,106.908254,1.7111751575976513,0.7816540828286804,1.0
136638,0.0454,1.7354,Sab-Scd,0.0046388395,0.3185814,4.296320000000001,2.0980124252303085,0.8479141873459213,1.0
136880,0.0267,2.7398,Sab-Scd,0.0110856245,1.2436341,32.7294,2.2102046853313055,0.9142674438815064,1.0
136881,0.0281,2.6577,Sab-Scd,0.0047015830000000005,0.6004468,0.0,2.3661501196430947,0.84351405247466,1.0
136918,0.0275,1.2765,Sab-Scd,0.0058570026,0.5207903500000001,5.1020808,2.2569824590272844,0.8964310695909177,1.0
137350,0.0194,-9999.0,Sab-Scd,0.04326935,0.2901197,29.337114,1.4698530145994866,0.4956488275768294,1.0
137455,0.011,2.3744,Sab-Scd,-999000.0,0.6607737,33.125427,1.1586561051405013,-4.5491362785554657E-4,1.0
137806,0.0211,1.1887,Sab-Scd,-999000.0,1.286859,76.70239,1.3674630014338192,0.5212045980217468,1.0
138047,0.0195,1.9417,Sab-Scd,0.08505026,1.4250737,112.23743999999999,1.754143418633575,0.7831450605395034,1.0
138259,0.0518,1.916,Sab-Scd,-999000.0,1.5651296,110.86349,1.793779791464928,0.7032785525501026,1.0
138291,0.0368,-9999.0,Sab-Scd,0.07589515,0.57710195,59.553385,1.250740288138509,0.6281850704791481,1.0
138914,0.0299,2.6384,Sab-Scd,0.1013354,0.17338771,6.877352,1.018639938782755,0.0630162300476016,1.0
138982,0.0076,5.6435,Sab-Scd,0.09452447,0.10955039000000001,0.0,0.8619028401243867,0.12320786299561348,1.0
143274,0.0531,2.2638,Sab-Scd,0.13309110000000002,0.906724,82.41843999999999,1.4606185845535151,0.615149534531156,1.0
143814,0.0198,0.5653,Sab-Scd,0.5929813,1.5562637,145.81758,1.0066718590696269,0.42650979666864686,1.0
144176,0.0183,1.109,Sab-Scd,0.11047646,1.1857905000000002,60.764126000000005,1.6656450038157615,0.7412466682299339,1.0
144239,0.0184,2.6698,Sab-Scd,0.4727287,8.935235,680.52435,1.6759389264537177,0.9190618549012441,1.0
144243,0.0195,1.0207,Sab-Scd,0.13511445,0.5356425499999999,27.456518,1.1345481371824988,0.32350910997350724,1.0
144338,0.0205,2.3965,Sab-Scd,0.027823871,0.21820853999999998,7.613125E-6,1.6746260098599706,0.4925262235964638,1.0
144402,0.0355,2.1688,Sab-Scd,0.38623504000000003,5.054607,402.92278,1.5457776327583446,0.8126491890199077,1.0
144491,0.005,3.8756,Sab-Scd,3.0902456,8.708804,544.3511599999999,1.1342344503593864,0.306170040198694,1.0
144846,0.0373,-9999.0,Sab-Scd,0.36142784,1.612479,201.56455,1.44269134011423,0.6041194575836002,1.0
145583,0.0217,1.7589,Sab-Scd,0.21334484,1.2219289,69.53141000000001,1.4089830955246683,0.5299479925350923,1.0
176955,0.0581,1.5627,Sab-Scd,-999000.0,3.7193657,251.06883000000002,1.6339752137051917,0.7602281762636522,1.0
177711,0.0193,1.6043,Sab-Scd,0.18191994,1.2755736000000002,84.05623600000001,1.424563126306495,0.6565836042299367,1.0
177816,0.0394,1.0648,Sab-Scd,-999000.0,0.10570323000000001,4.1044923,0.7989890716496859,0.26724998367333086,1.0
178149,0.022,-9999.0,Sab-Scd,-999000.0,0.47908304,33.437762,1.529955364190343,0.5011300671460788,1.0
178290,0.021,2.9056,Sab-Scd,-999000.0,0.22598066,13.747805,1.1568396140684598,0.4211696283146722,1.0
178300,0.0208,1.8531,Sab-Scd,0.08922058000000001,0.38191798,35.783928,1.3803479859486174,0.3845045269592333,1.0
179327,0.0205,0.8636,Sab-Scd,0.06414264,0.22516085000000002,3.1801178E-9,1.391875423692703,0.36782234160425276,1.0
184234,0.0286,2.215,Sab-Scd,0.12794354,0.35064764,23.868727999999997,0.931350635089359,0.34658793588690173,1.0
184237,0.0434,1.1217,Sab-Scd,0.018771372,0.36799125,20.175362,1.4731874082187488,0.9042739109182989,1.0
184267,0.0441,14.3836,Sab-Scd,0.06429548,0.30116155,19.757673,1.4077940926696897,0.6040041566681822,1.0
184289,0.0447,1.9166,Sab-Scd,0.059163972999999995,0.4868462,53.536716999999996,1.5518217182664458,0.6039298834499363,1.0
184415,0.0284,1.1758,Sab-Scd,0.18060891,1.0461273999999998,105.38099,1.484523913183942,0.5976654770877232,1.0
184718,0.0202,0.1844,Sab-Scd,0.037054924,0.12030221,0.0,1.1600756023731975,0.27143585407055326,1.0
185190,0.0202,1.7751,Sab-Scd,-999000.0,0.6458981699999999,56.258474,1.4598937280977395,0.5108508967422196,1.0
185332,0.0206,1.1307,Sab-Scd,0.002148342,0.113371636,0.0,2.590025478855928,0.25054853248936837,1.0
185510,0.0206,1.144,Sab-Scd,0.077337245,1.0977848,98.378226,1.647815358644202,0.7072084654439692,1.0
185795,0.0513,-9999.0,Sab-Scd,0.22239792,1.320393,147.68349,1.519098059157784,0.6528387327312686,1.0
186399,0.0406,2.9744,Sab-Scd,0.013038638,0.06825591,11.738894,Infinity,0.4423425042626761,1.0
196096,0.0404,1.4562,Sab-Scd,0.09513438,0.5107595,30.235954999999997,1.2613479658159363,0.3988436583220647,1.0
196167,0.051,1.573,Sab-Scd,0.08947107600000001,0.7688947,32.918394,1.7199580660059368,0.7426681380590878,1.0
197862,0.0547,-9999.0,Sab-Scd,0.057964397,0.41217054000000003,32.975875,1.47851527153653,0.61114818960462,1.0
197866,0.0545,-9999.0,Sab-Scd,0.08069095,1.7193279,138.60026,1.8262346193966152,0.9465823185010365,1.0
198503,0.0167,-9999.0,Sab-Scd,0.048836503999999996,0.3533484,28.836526000000003,1.502024212580146,0.5276845239794952,1.0
198591,0.0117,-9999.0,Sab-Scd,0.80018205,8.054505,476.1098,1.4919277400761999,0.6348717903379608,1.0
198771,0.0118,-9999.0,Sab-Scd,1.7672705,5.8750072,476.76992,1.057669844921456,0.3640432685514128,1.0
202354,0.0377,1.9962,Sab-Scd,0.24100517,0.9577435599999999,77.526756,1.3923647913825263,0.43283988661127637,1.0
202531,0.0576,2.5897,Sab-Scd,0.0049565,0.49222383000000003,8.561404999999999,2.40027567940443,0.9249963379518036,1.0
202636,0.0513,2.0419,Sab-Scd,0.014841626,0.4179516,0.7308493,2.048901791025912,0.8086685987539042,1.0
202673,0.0499,1.2885,Sab-Scd,0.17287555000000002,3.2518273000000004,161.75391,1.9613146949566627,0.9000065548946878,1.0
203395,0.0504,2.6968,Sab-Scd,0.06951141999999999,0.039566632000000004,2.0407399,0.8536130105264519,0.30051801466682093,1.0
203616,0.0111,-9999.0,Sab-Scd,0.03925423,0.17559524,31.511888000000003,1.3834184693972915,0.33503391438411967,1.0
203684,0.0418,0.8869,Sab-Scd,0.07461036,0.27562433000000003,28.46306,1.3120041207668365,0.36967658281717775,1.0
203765,0.0529,1.0688,Sab-Scd,0.061516854,0.6009353999999999,42.445038,1.507154348291401,0.628454283018101,1.0
203918,0.0559,1.5399,Sab-Scd,0.017833274,0.19123185,15.081961,1.4584130271900406,0.6364274040937445,1.0
204096,0.0399,1.4418,Sab-Scd,0.19308725,1.1768762,103.150904,1.5152555315716754,0.6953189253172596,1.0
204377,0.0544,0.9409,Sab-Scd,0.03856474,0.47080047,43.652575,1.748210752107802,0.7345048883215028,1.0
204799,0.0175,6.7292,Sab-Scd,0.56686526,17.31772,797.5919,1.959335990987654,0.9420649550584628,1.0
205084,0.054,0.8487,Sab-Scd,0.006276538,0.33295975,17.333182,2.138998246665494,0.8937840303913873,1.0
205092,0.0561,1.0029,Sab-Scd,0.009818164,0.26812850000000005,1.1806302,2.322714041623911,1.0115244802910865,1.0
205094,0.0557,3.6152,Sab-Scd,0.019157296,0.22674473,49.015358,1.7297708226036121,0.6713922203075384,1.0
205162,0.0543,0.7647,Sab-Scd,0.05853426,0.23238962,31.469997,1.5695605978840206,0.40798658092732865,1.0
205173,0.0516,1.1121,Sab-Scd,0.0099532845,0.13051863,10.142873999999999,1.8564647323546097,0.6310736380344792,1.0
205177,0.0569,0.8961,Sab-Scd,0.0027678484,0.5141969,33.532143,2.7187000017322873,1.2309424181735693,1.0
208490,0.0515,1.1577,Sab-Scd,0.08362618,0.3903873,25.98233,1.5256568364975038,0.5971765674017604,1.0
208520,0.0347,1.4193,Sab-Scd,0.12511812,0.83585957,68.024054,1.573767092000267,0.6311253497405076,1.0
208578,0.0515,1.092,Sab-Scd,0.013125606,0.64673467,111.44879,2.0373421003499104,1.3191573599433255,1.0
208612,0.0246,1.435,Sab-Scd,0.04506014,0.11715893000000001,4.2112245999999995,1.2522740265056314,0.3251920557125416,1.0
208890,0.0503,2.9893,Sab-Scd,0.07271554,3.231465,177.37447,2.146351641002042,1.0901910536674393,1.0
209181,0.0581,2.6919,Sab-Scd,0.36682206,2.1019944,194.2696,1.3309221887266034,0.589179429015374,1.0
209324,0.0529,2.2064,Sab-Scd,0.088686014,0.2484796,28.653406999999998,1.1183035270106743,0.3423810900760955,1.0
209743,0.0406,1.0962,Sab-Scd,0.20039854,1.819452,170.49347,1.5929167530908472,0.7781946245916274,1.0
209830,0.0526,1.8214,Sab-Scd,0.10356997999999999,0.95552276,65.047204,1.5425250509836061,0.687859837398527,1.0
209832,0.0529,1.4121,Sab-Scd,0.028309207,0.72266976,49.420573000000005,1.7364984211094807,1.051171965123494,1.0
210411,0.0539,1.5942,Sab-Scd,0.16722544,0.6261485,33.92794,1.1381760805329932,0.47590581126524967,1.0
210781,0.0554,0.9161,Sab-Scd,0.06787654,0.9287143,53.46141,1.8725953441417218,0.825235385533098,1.0
210820,0.0555,1.532,Sab-Scd,0.0016164266,0.18149299,8.575815,2.291149747739645,1.0926325883275894,1.0
214182,0.0128,1.104,Sab-Scd,0.15629182,2.3081875,212.12402,1.9063359580966477,0.7209464464107356,1.0
214462,0.051,1.4467,Sab-Scd,0.12122513,0.4980526,54.918475,1.1952000331821395,0.4520605217913882,1.0
214474,0.0507,1.7186,Sab-Scd,0.07780050499999999,0.38896644,32.93285,1.279648966571898,0.447827915068018,1.0
214673,0.0513,0.9874,Sab-Scd,0.13122165,1.7206135999999999,63.902249999999995,1.7710348260346152,0.5327873139867094,1.0
214860,0.0584,1.3827,Sab-Scd,0.10958862,0.5105865399999999,34.686003,1.3377022754255137,0.4758411326556313,1.0
215051,0.0451,2.6189,Sab-Scd,0.102807884,0.7688623,59.70168,1.559952161113138,0.6227139520950331,1.0
215166,0.0512,1.3955,Sab-Scd,0.023999542000000002,0.4983846,32.321196,1.6458983678005907,0.8850314547355111,1.0
215292,0.0282,1.2982,Sab-Scd,0.2810115,2.9642899,257.97406,1.6868406932936324,0.9138894336497572,1.0
215812,0.0185,2.5429,Sab-Scd,0.44466535,1.8986714999999998,62.971379999999996,1.3026154664667118,0.32892045990070073,1.0
215816,0.0528,2.0339,Sab-Scd,0.09539415,1.3296696000000001,113.23852,1.7067444946576913,0.7600416078319938,1.0
216111,0.0536,2.7944,Sab-Scd,0.025456011,1.1519259,49.230500000000006,1.952454045385366,1.1146134461496402,1.0
216143,0.0273,0.0331,Sab-Scd,0.0299815,0.11397021,18.742181,1.016618913877437,0.36657705035509025,1.0
216155,0.0534,2.8324,Sab-Scd,0.024112702,2.8548602,407.38338000000005,2.2400835547921716,1.1555097682206323,1.0
218712,0.0579,0.7866,Sab-Scd,0.039875970000000004,0.15941991,6.1061336,0.92492314760824,0.4416957895211411,1.0
220126,0.0208,0.8566,Sab-Scd,0.012584181,0.21077391,-999000.0,1.9532346665036613,0.6301891312936831,1.0
220170,0.0179,1.335,Sab-Scd,0.019883373,0.4046302,-999000.0,1.7163241263427338,0.7914600761944541,1.0
220275,0.0208,1.0643,Sab-Scd,0.09727726,0.63889683,-999000.0,1.4401732793054123,0.5148528775523289,1.0
220326,0.0208,4.5679,Sab-Scd,0.18216069000000001,35.418183,-999000.0,2.5344829925587433,1.306725710770806,1.0
220330,0.0232,7.2711,Sab-Scd,0.029982933,0.993619,-999000.0,1.9025476459771724,0.843121147200165,1.0
220371,0.0202,0.292,Sab-Scd,0.086041786,1.1475355,-999000.0,1.7012470911805053,0.695539339625256,1.0
220375,0.0205,1.1549,Sab-Scd,0.007480589399999999,0.38749984,-999000.0,2.165451748527957,0.656089382775285,1.0
220380,0.0485,1.1756,Sab-Scd,0.061557505,0.19488331,8.774773,1.100282363231969,0.3953463983195036,1.0
220439,0.0195,0.9781,Sab-Scd,0.3580392,2.1055425,161.42255,1.4480053552027812,0.5833962659323717,1.0
220602,0.0487,1.1185,Sab-Scd,0.0918676,0.54660643,41.168176,1.2346924622373052,0.5285336677579622,1.0
220701,0.0523,1.2657,Sab-Scd,0.021952686,0.20692215,-999000.0,2.013697825565245,0.7090976894461392,1.0
220839,0.0493,2.0781,Sab-Scd,0.09112524,0.62644196,-999000.0,1.4149954561711553,0.6381967175990155,1.0
220951,0.0497,0.8026,Sab-Scd,0.030790090000000003,0.7614619,-999000.0,1.6328114453029414,0.9785166242496715,1.0
221050,0.0497,1.195,Sab-Scd,0.15677173,0.6923345999999999,87.02147000000001,1.290703064323516,0.43377762954438026,1.0
221194,0.0054,2.9266,Sab-Scd,0.7201521,5.1557026,220.20583,1.4658255056473308,0.4781380304365541,1.0
221369,0.0272,1.0745,Sab-Scd,0.13448116,0.23474997,-999000.0,0.8815369380186198,0.12562908480349932,1.0
221375,0.0279,1.3515,Sab-Scd,0.3494915,2.0927272,-999000.0,1.4356347974054486,0.5841294084172972,1.0
227036,0.0348,2.4278,Sab-Scd,0.33002303000000005,1.2333927,119.47397,1.1236841875723513,0.3748549539638404,1.0
227043,0.0348,1.2268,Sab-Scd,0.019264737,0.07475609,4.8927474,1.4281214416041195,0.442448824509448,1.0
227176,0.0259,1.6895,Sab-Scd,0.41055432000000003,1.7293560000000001,149.0939,1.2860275225698103,0.5195214983068865,1.0
227230,0.026,1.3533,Sab-Scd,0.11317859,1.1851285999999999,97.41276,1.5777172164662616,0.730260486094096,1.0
227289,0.0257,0.5234,Sab-Scd,0.16866130000000001,0.45899965,50.82833,1.3932190622915641,0.3881810895755464,1.0
227351,0.0248,1.4928,Sab-Scd,0.05399529,1.1361997000000001,92.482455,1.8102190701763377,0.8154429916857566,1.0
227428,0.0544,0.7631,Sab-Scd,0.06168418,0.8863121,47.825467,1.7396802313168251,0.814963661096705,1.0
227567,0.0542,0.8492,Sab-Scd,0.051327737,0.41109545,33.786770000000004,1.1125072245402876,0.518729609291924,1.0
227618,0.0544,1.6489,Sab-Scd,0.14133708,1.3109917999999998,110.38773,1.7446181944730341,0.8138479281910165,1.0
227619,0.0538,2.6335,Sab-Scd,0.23188004,3.0130574,324.30926,1.7420638935261792,1.0525709537454233,1.0
227622,0.0543,2.3589,Sab-Scd,0.028856044,0.6717114599999999,33.780135,1.8760843315270108,0.8928542395628725,1.0
227649,0.0543,0.0525,Sab-Scd,0.002221224,0.07994992,0.0,2.3843488339616883,0.5442568575172544,1.0
227719,0.0554,2.0192,Sab-Scd,0.034893674000000006,0.7164159,35.515778,1.5460905244307668,0.7316839902231678,1.0
227753,0.0081,1.091,Sab-Scd,0.23000072,0.5992014,41.105594,1.0823671712383316,0.2784353129391093,1.0
227818,0.0536,0.8793,Sab-Scd,0.14042873,0.8092353000000001,69.50117,1.4265006575976358,0.622229622260491,1.0
227961,0.0547,1.0803,Sab-Scd,0.016516455,1.4368778,152.95444,2.4105899022768043,1.3390936281076904,1.0
227965,0.0549,1.9435,Sab-Scd,0.10870519,1.2289587,107.98871,1.7993588052818907,0.8395904471526805,1.0
227970,0.054,2.646,Sab-Scd,0.26611987,1.8744625000000001,158.41958,1.4177123390277302,0.6565699973069883,1.0
228086,0.0383,1.5227,Sab-Scd,0.14838869999999998,0.35375249999999997,15.393328,1.1817204853902865,0.26399957976416033,1.0
228102,0.038,1.4343,Sab-Scd,0.43482854000000004,4.1346396,294.61935,1.4592343629032456,0.6554633207429958,1.0
228380,0.0374,1.111,Sab-Scd,0.058942091999999995,0.6145613,19.366594,1.5144032616632614,0.6839968352651695,1.0
228428,0.0369,0.6586,Sab-Scd,0.10005093000000001,0.9331304500000001,72.09855,1.0078918216479806,0.6789509441840664,1.0
228432,0.0297,0.8249,Sab-Scd,0.12310833000000002,0.80023834,145.57949,1.3018435552512813,0.7661709172371189,1.0
228566,0.0322,1.0385,Sab-Scd,0.104166225,0.7728363,32.389995,1.3220864206819272,0.5271724458349567,1.0
228570,0.0261,3.483,Sab-Scd,0.7271965,5.783527,361.18835,1.542334233182352,0.6154136054943038,1.0
228608,0.0299,2.2044,Sab-Scd,0.024377257,1.3105812,107.55977,2.2698126210003124,1.232641276762699,1.0
229097,0.0344,1.8561,Sab-Scd,0.20000408,0.40797057000000003,42.933114,0.9814953083523577,0.24218523468198327,1.0
229160,0.0494,1.6314,Sab-Scd,0.1522026,0.5426447999999999,38.091265,1.250870297201061,0.36182664495237304,1.0
229162,0.0498,1.4376,Sab-Scd,0.048310172,1.0582,85.427895,1.7961980324795235,0.9655891422281471,1.0
229167,0.0338,2.1782,Sab-Scd,0.119550496,2.9609567,168.33478,1.947461854800565,1.0441761278991493,1.0
229306,0.0358,1.6918,Sab-Scd,-999000.0,11.785573000000001,836.7168,2.2790350567418187,1.3505152662289603,1.0
229335,0.0286,1.2803,Sab-Scd,0.4901587399999999,2.3622832,183.38138,1.2556328924110147,0.457176861960491,1.0
230560,0.0184,1.4118,Sab-Scd,0.14609029,1.7245716,-999000.0,1.7134029308200596,0.6387374644693722,1.0
230714,0.0244,1.5706,Sab-Scd,0.37478923,6.840669,-999000.0,1.6918270542713572,0.9202583920208482,1.0
230829,0.0198,0.3183,Sab-Scd,0.002240534,0.053860585,-999000.0,1.757208243500358,0.5731779786356839,1.0
230901,0.0195,0.8806,Sab-Scd,0.009236433,0.7096737,-999000.0,2.1222085836916946,1.1457683708163913,1.0
231024,0.0206,0.9751,Sab-Scd,0.049348193,4.906629,-999000.0,2.0568532341233734,1.1359559364604621,1.0
231573,0.0499,1.5273,Sab-Scd,0.26642583999999997,0.8885031600000001,-999000.0,1.1734783943428866,0.4893158336604131,1.0
237577,0.0426,1.5556,Sab-Scd,0.128463,0.45318203,23.429831,1.1953548686563593,0.34760802370009714,1.0
237628,0.0445,1.1088,Sab-Scd,0.09870272000000001,0.506638,26.35507,1.1220642976023782,0.6518738230092893,1.0
238159,0.0542,1.4567,Sab-Scd,0.003634412,0.39771196,13.044974000000002,2.0572577709129973,0.8836846315559157,1.0
238208,0.0529,4.122,Sab-Scd,0.034432174,0.5820698,57.129633,1.8685641083673943,0.8092729689140157,1.0
238216,0.0571,1.6102,Sab-Scd,0.007217269,0.8465678999999999,67.87219,2.6796635050710194,1.1826728160746427,1.0
238221,0.0537,1.1673,Sab-Scd,0.048577159999999994,0.7807114,78.81598,1.723926857184729,0.9602461740624904,1.0
238226,0.0536,1.44,Sab-Scd,0.014608528,0.5437753999999999,26.74485,1.9796620670927538,0.8843743628442837,1.0
238328,0.0254,1.1201,Sab-Scd,0.049811824000000005,0.31354613000000003,42.443166999999995,1.2371907926017798,0.5449900674113337,1.0
238351,0.0541,2.7013,Sab-Scd,0.005549593,0.832553,27.039154999999997,2.566608517045566,0.8873276292197687,1.0
238360,0.0556,1.2609,Sab-Scd,0.017246259,1.0005248,77.01375,2.2058777444849653,1.0417792037152651,1.0
238365,0.055,2.5929,Sab-Scd,0.0024851604,0.49727695000000005,8.403155,2.099533570690326,1.0152564202075212,1.0
238368,0.0548,2.0133,Sab-Scd,0.16331556,0.6709532,71.28448,1.2956238860219358,0.5241872209635687,1.0
238369,0.0559,1.2001,Sab-Scd,0.042135525,1.6691639,175.29306,1.9251872234799876,1.1802058557721082,1.0
238392,0.0557,1.3609,Sab-Scd,0.10587211,0.80190744,110.8744,1.3444544431701004,0.6662553527705484,1.0
238393,0.0557,0.7516,Sab-Scd,0.099732046,0.6519902399999999,53.066485,1.2508439915324203,0.5924433914517024,1.0
238395,0.0251,1.5208,Sab-Scd,0.583711,4.568545599999999,372.79699999999997,1.3658523950370665,0.5522365543992223,1.0
238400,0.0562,4.481,Sab-Scd,0.017632837999999998,0.17645165999999998,16.639791000000002,1.3752596230476044,0.6838339597649323,1.0
238496,0.0545,2.6108,Sab-Scd,0.0130896515,0.85268414,29.07789,2.41639565642992,1.091526488289844,1.0
239184,0.0544,0.5953,Sab-Scd,0.08513082,0.21197022999999998,3.2204106,1.1180936773248362,0.3795410300032529,1.0
239218,0.0553,1.5844,Sab-Scd,0.048524314,0.5531654500000001,50.07394,1.6350346370493938,0.8020371934218886,1.0
239376,0.0271,1.578,Sab-Scd,0.20475539,1.0175066000000001,91.7124,1.5971168536128886,0.5601248578502407,1.0
239415,0.0515,1.4521,Sab-Scd,0.10692758,1.0926548,103.64587,1.5099276349070792,0.7176157082712109,1.0
239560,0.0271,1.3098,Sab-Scd,0.07998034600000001,6.0503497,248.06336000000002,2.1356962144557627,1.1528715800681724,1.0
239719,0.0557,1.8924,Sab-Scd,0.07527761000000001,0.29070722,20.23425,1.1814990827092942,0.44656740704261466,1.0
239720,0.0557,2.0985,Sab-Scd,0.17041557000000002,0.5648266000000001,49.038768000000005,1.0439582235187856,0.2233307219085603,1.0
240202,0.0049,1.268,Sab-Scd,0.33612878,1.6654143,79.32271,1.3756088828456399,0.4678865907325047,1.0
240352,0.0287,1.6388,Sab-Scd,0.01654821,1.5273722,100.099355,2.3330654116958414,1.2123105044025948,1.0
240453,0.0444,1.2712,Sab-Scd,0.12579604,0.6852621400000001,55.816230000000004,1.2930113606285047,0.5783598451422876,1.0
251110,0.0338,1.0003,Sab-Scd,0.19562966,0.7885054,81.588365,1.2719615076842103,0.4678793986627312,1.0
251297,0.0303,0.9534,Sab-Scd,0.20706965,1.0431358,77.65949499999999,1.3443117137888407,0.53643043262867,1.0
251941,0.0058,-9999.0,Sab-Scd,-999000.0,616.8321,15381.171999999999,2.633470141550468,1.3343440557403596,1.0
252051,0.0338,1.4301,Sab-Scd,-999000.0,1.5297691999999998,117.869355,1.3570657561969952,0.4072524220835376,1.0
271562,0.0053,19.9968,Sab-Scd,0.66955265,0.48143588,36.33963,0.5774805224024036,0.09715440051434854,1.0
271699,0.0586,1.0698,Sab-Scd,0.03634289,0.17992727,6.9820774,1.412898729527626,0.4673717189143787,1.0
272543,0.0472,1.6845,Sab-Scd,0.25709328,3.0118139999999998,-999000.0,1.6727079601901522,0.7618074924745102,1.0
272667,0.0225,0.8713,Sab-Scd,0.11979272,0.5972485000000001,-999000.0,1.5837641318579188,0.36660282090262797,1.0
272880,0.0485,2.0753,Sab-Scd,0.2332033,0.9313582,94.1159,1.2417321296802584,0.43741827156767954,1.0
273038,0.0488,1.3293,Sab-Scd,0.15824674000000002,0.8895213,95.73933,1.3527996355042404,0.6640830577965247,1.0
273092,0.0374,2.227,Sab-Scd,0.3925529,1.8391705999999999,182.4242,1.4417858912653685,0.6328278026811134,1.0
273296,0.0209,1.9973,Sab-Scd,0.5223525,1.4809647,-999000.0,1.2494421400905225,0.4788651415818137,1.0
273309,0.0202,1.1394,Sab-Scd,0.11562277,0.7294553,-999000.0,1.5701131884100832,0.5371661486698827,1.0
273341,0.0478,5.2376,Sab-Scd,0.11974263,0.40707592000000004,-999000.0,1.1000811588142199,0.471546559368079,1.0
273547,0.0501,8.3571,Sab-Scd,0.076468554,0.29198557999999997,31.893815999999998,1.1838484598393748,0.37629310524170023,1.0
273952,0.027,1.5459,Sab-Scd,0.30695763,1.4812762,-999000.0,1.3107169746115162,0.3753797524238891,1.0
273956,0.0264,1.2536,Sab-Scd,0.3223796,3.6116538,-999000.0,1.610654424132747,0.8083553039365796,1.0
278760,0.0412,1.1604,Sab-Scd,0.17163405,1.0723409000000002,115.62738,1.3188348832378338,0.6997464789792431,1.0
278812,0.0417,1.1276,Sab-Scd,0.15210446,0.70134085,69.46337,1.26051431792132,0.4916969839718135,1.0
278843,0.0518,1.1911,Sab-Scd,0.050764615,0.41252107,64.8268,1.2117730510556086,0.6898449540718588,1.0
278846,0.0413,0.9725,Sab-Scd,0.02426355,0.36307229999999996,27.656514,1.681123114845036,0.6748950764082835,1.0
278878,0.0526,1.1998,Sab-Scd,0.01742839,0.734816,88.26361,2.347711372459308,1.1348918254736446,1.0
279126,0.0527,2.3023,Sab-Scd,0.056052189999999995,0.28849998,32.229725,1.2796658849958717,0.4503394988190408,1.0
279261,0.0364,1.96,Sab-Scd,0.06643352,0.3490946,3.877547,1.3803120994536968,0.5526845162322829,1.0
279578,0.0542,0.9983,Sab-Scd,0.12275984000000001,2.7651584,227.64583,1.7838609726374415,0.9297170476468182,1.0
279758,0.052,3.124,Sab-Scd,0.077717916,1.6215750999999998,66.586226,1.614879290663886,0.7379715725647387,1.0
279818,0.0272,2.3473,Sab-Scd,0.30274456,1.3368432,152.86028,1.3717104534213718,0.39136827417474507,1.0
279917,0.018,1.7657,Sab-Scd,0.46002667,1.985165,153.99997000000002,1.2265262112188324,0.44336224703823035,1.0
288457,0.0467,1.1285,Sab-Scd,0.14698763,0.8619436,63.756004000000004,1.3762077668371333,0.576340679467215,1.0
288461,0.0043,1.9732,Sab-Scd,0.9110209,2.3122525,128.41983000000002,1.0336445075487077,0.30663936011011117,1.0
288903,0.0192,1.5781,Sab-Scd,0.01472722,0.64953236,-999000.0,2.053646980914138,0.754111873296587,1.0
289107,0.0172,2.2543,Sab-Scd,0.27663924,3.941445,-999000.0,1.718576135459159,0.6071674892043433,1.0
289116,0.0189,1.2127,Sab-Scd,0.05669687,0.26654254,-999000.0,1.5199267302491748,0.4904321261952944,1.0
289626,0.0488,1.6589,Sab-Scd,0.013130939999999999,1.4568619999999999,-999000.0,2.311956338105567,1.3555100810754652,1.0
290071,0.0252,1.5407,Sab-Scd,0.21498230000000002,1.0361839000000002,-999000.0,1.3470049860455404,0.44276264449870695,1.0
290172,0.0067,1.5821,Sab-Scd,0.9387291000000001,1.773292,103.91775,0.8917156818652714,0.2559597193686187,1.0
296593,0.0463,1.1515,Sab-Scd,0.45160673,4.0098154,256.18818,1.5155987250295695,0.7967097872436213,1.0
296685,0.0255,1.2099,Sab-Scd,0.091261725,0.6531675,37.110634000000005,1.379967688015789,0.48963394543270766,1.0
296725,0.0257,2.7088,Sab-Scd,0.054501089999999995,1.091945,60.08026,1.7119125490457137,0.7471783021112586,1.0
296747,0.0529,1.154,Sab-Scd,0.031055224,0.5292203999999999,28.971449,1.9319582933537376,0.8917481306371613,1.0
296829,0.0538,2.0127,Sab-Scd,0.033916083,1.1662435,63.11469,1.9776592453527115,0.8970671670589994,1.0
296859,0.0523,0.8687,Sab-Scd,0.025303740999999998,0.36457434,37.598543,1.6848437251059494,0.7172029725515401,1.0
297633,0.055,4.7232,Sab-Scd,0.18466626,1.8878314999999999,202.09926000000002,1.6854701472982114,0.8267062738995179,1.0
297664,0.0553,3.1492,Sab-Scd,0.0016573405,0.20496588,11.741192,2.003636544687282,0.23342319023014113,1.0
297667,0.0558,1.159,Sab-Scd,0.07097399,0.6467795,94.630875,1.965817836745991,0.8745253326867726,1.0
297943,0.0323,1.3389,Sab-Scd,0.08434040500000001,3.8522195999999997,242.33437999999998,1.9327428536526199,1.1938440892600326,1.0
298114,0.0557,2.1271,Sab-Scd,0.19902186,1.3647611,181.17309,1.5066342845956555,0.7167571555084891,1.0
